"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC1A2",6.73006080117406,-0.73921603301137,0.445220238038642,-1.66033789539282,0.0968464962541297,0.260336247727282
"ASAH2B",11.3019689192987,0.430868842728142,0.259546105592833,1.66008594790505,0.0968971633915618,0.260419709831867
"PSEN1",45.5527775935289,-0.278662263501768,0.167910267558074,-1.65959037261012,0.096996886417835,0.260476971828234
"SF3A3",28.6541547291073,-0.27569858505724,0.16609729321749,-1.65986199845073,0.096942217862869,0.260476971828234
"TESK1",6.85084508573167,-0.409737192767565,0.246890613524533,-1.65958999784676,0.0969969618613048,0.260476971828234
"ZBTB17",3.1419395139122,-0.521252615095764,0.314079350684521,-1.65962077404872,0.0969907664719902,0.260476971828234
"DMRT2",6.77122406278841,0.371734477004795,0.224042481212919,1.65921424808502,0.0970726275156005,0.260566815501193
"OGT",72.6920593509219,-0.287987650785779,0.173576146400124,-1.65914301451258,0.0970869773157138,0.260566815501193
"TIGIT",4.38491859459576,-0.472646644725524,0.284875948469399,-1.65913144744227,0.0970893076291172,0.260566815501193
"ADAM29",1.97055930016696,-0.84691067195717,0.510498147686259,-1.65898872659116,0.0971180639929951,0.260591304112193
"CHMP4B",31.8003267200158,-0.264828815259373,0.159704489471384,-1.65824277160865,0.0972684748865709,0.260784030629033
"FAM13B",80.3411089370605,-0.226388902078295,0.13652089436495,-1.65827291955111,0.0972623923866447,0.260784030629033
"MCC",15.3782100840562,-0.312965848169856,0.188719490940502,-1.65836526269841,0.0972437635815401,0.260784030629033
"TSC2",8.47804490270967,-0.39507270594237,0.238242898914194,-1.65827694232625,0.0972615807944023,0.260784030629033
"AP3B2",6.81471530737295,-0.494269522978088,0.298111555905609,-1.65800188951611,0.0973170849896325,0.260861669255327
"PLPP2",16.3440721317876,-0.345984166088535,0.208733327387856,-1.65754156472411,0.0974100327318042,0.261058101046228
"FBXW4",19.4276795741087,-0.303601517883742,0.183201835527779,-1.65719692168535,0.0974796687170378,0.261088410032048
"RNASEH1",12.8803038234228,-0.302633078690489,0.182628546818737,-1.65709624241198,0.097500018722982,0.261088410032048
"VPS36",58.2648354322006,0.347474120812013,0.209666071314656,1.65727396251224,0.097464098973827,0.261088410032048
"ZCCHC14",17.463454362202,-0.313016538486889,0.188889386801849,-1.65714201198214,0.0974907670332359,0.261088410032048
"EPG5",39.6501147863835,-0.282468785577807,0.170494811976695,-1.65675883214803,0.0975682432281809,0.261152774089003
"GAS2L1",2.30077829753267,-0.551092652923778,0.332648344078572,-1.65668238767366,0.0975837056349817,0.261152774089003
"SCO1",11.4924661422751,-0.319610141688297,0.192932759702742,-1.65658824442635,0.0976027506596009,0.261152774089003
"SPECC1L",20.2024169834716,-0.294515852324949,0.177757789953409,-1.65683795012384,0.0975522421149548,0.261152774089003
"ANK3",117.136016831602,-0.222223610710027,0.134160398660344,-1.65640243267787,0.0976403487891381,0.261200723463728
"FGR",11.7575712567327,-0.515737045400471,0.311437150977665,-1.65599076340593,0.097723689350598,0.261370995857312
"NPC1",25.1089787042027,-0.338937038152658,0.204712102746439,-1.65567659950459,0.0977873286307855,0.261488517374103
"ZAP70",3.61115758261045,-0.579506796654877,0.3500632720068,-1.65543443998781,0.0978364047860842,0.261567056823863
"TSC22D2",34.3862464992726,-0.327004877927551,0.197547757190704,-1.6553206302002,0.0978594763251217,0.261576054921399
"DRAM2",13.7055475131473,-0.311900020942241,0.188447677532255,-1.65510143200813,0.0979039244679193,0.261589511551361
"PRAM1",4.08893939995398,-0.561700703165434,0.339367312898537,-1.65514085127394,0.0978959299957224,0.261589511551361
"AC135983",5.32747557953208,-0.476505582500948,0.287941003683779,-1.65487227037749,0.0979504102022814,0.261608399401425
"FAM157A",25.2203423291495,-0.503712941547821,0.304373892348914,-1.65491507060795,0.0979417267810292,0.261608399401425
"VSNL1",5.67974365751957,-0.506785256365379,0.306330385682072,-1.6543747537058,0.0980513928047232,0.261825425083463
"OCIAD2",3.40018949999397,-0.432539378023261,0.26148346377737,-1.65417488270513,0.0980919846919633,0.261881135318005
"AREG",2.35756924936238,-0.651405241999105,0.393898229878883,-1.65373995765201,0.0981803601945977,0.261975575981231
"PARP10",15.8247824197682,0.405251334473714,0.24505595039114,1.65370942361074,0.0981865670111965,0.261975575981231
"PSMD5",15.7923504669251,-0.298808717349371,0.180687886717746,-1.65372855246319,0.098182678551181,0.261975575981231
"SRD5A3",11.9137695868006,-0.330821005994825,0.200078422561308,-1.65345668843153,0.0982379538666067,0.262060007963291
"DDX39B",58.8165150892523,-0.248194553496882,0.150132582674202,-1.65316914607059,0.0982964439393969,0.262163350783917
"STAC3",1.97919857621265,0.60208787059053,0.364240922840258,1.65299347996266,0.0983321905270752,0.262206005836962
"NAV3",20.2892909017052,-0.33600364224667,0.203304636594984,-1.65271017854868,0.0983898618741887,0.262307095103029
"KCNJ2",14.344388683003,-0.415338742141593,0.251367731273422,-1.65231527546316,0.0984702969127156,0.262416940149514
"SURF6",11.083356180797,-0.35577632699508,0.215320075606975,-1.65231377516549,0.0984706025979156,0.262416940149514
"LINC02693",3.07401199441095,-0.578854674533212,0.350403062671257,-1.65196807961774,0.0985410581681624,0.262551988383016
"GOLGA8B",21.646225111681,-0.424998466653473,0.257299190161187,-1.65176760326074,0.0985819353206086,0.262555499487512
"SFT2D3",2.76709564380646,-0.880941464045371,0.533331144109558,-1.65177202526993,0.0985810335264158,0.262555499487512
"CDK2AP1",20.0280591488235,-0.311217498850123,0.188472205030157,-1.65126469868767,0.0986845372054792,0.262776037485563
"TRIP12",186.761390997012,-0.2049704761436,0.124191148715093,-1.65044351601758,0.0988522569896944,0.263169847429042
"ANAPC2",6.62121476588904,-0.442253152138111,0.268063713843967,-1.64980610690015,0.0989825993377776,0.263293285848492
"KIAA0930",23.3847769990672,-0.302132824288902,0.183099090703062,-1.650105541916,0.0989213514746503,0.263293285848492
"NRIP1",42.7830279215611,0.28772949909113,0.174389623101976,1.64992328083006,0.0989586284207339,0.263293285848492
"THAP7",2.06424359446578,-0.558968438557321,0.338774997249457,-1.64996957595937,0.0989491588479255,0.263293285848492
"TRIM37",17.4690184991808,-0.285823485019684,0.173254514403411,-1.64973181797829,0.0989977994327123,0.263293285848492
"NSFL1C",22.7330129847565,-0.281292604455818,0.170537606174614,-1.64944618823722,0.0990562588664924,0.263395989622159
"TLR5",2.6132712043197,-0.658804557797406,0.39952191772734,-1.64898226746853,0.0991512675847586,0.263595819331081
"KDM1A",28.1574432532223,-0.265517702482217,0.161112405712966,-1.64802766929852,0.0993469934208849,0.26406327406264
